Gene	NORM_diff	TN_diff	LuminalA_diff	LuminalB_diff	Luminal_HER2_diff	HER2_diff	InVitro_diff
RAPGEF2	0.3579603333333334	NA	NA	NA	NA	NA	NA
INA	0.35359064500000004	0.33265939	NA	NA	NA	NA	-0.5523435000000001
BC008215	0.3526255175	NA	NA	NA	NA	NA	-0.39080690000000007
MT1L	0.3518349	0.36485935	NA	NA	NA	NA	-0.3645283
CHST4	0.35180219999999995	0.386283515	NA	NA	NA	NA	-0.35881509999999994
C9orf129	0.35112655	NA	NA	NA	NA	NA	-0.38234599999999996
BC047605	0.34840515	NA	NA	NA	NA	NA	-0.451783225
CPNE5	0.347734185	0.33377186	NA	NA	NA	NA	-0.5414263
AK125212	0.3476661833333333	0.37844409999999995	NA	NA	NA	NA	NA
ZNF454	0.3471179875	NA	NA	NA	NA	NA	-0.41621436249999993
DQ588163	0.34491949999999993	NA	NA	NA	NA	NA	-0.3093009
AK055267	0.34459075	NA	NA	NA	NA	NA	-0.32307489999999994
CDH4	0.34326113249999995	0.3086877025	NA	NA	NA	NA	-0.5486061
ADAMTS16	0.34304226	0.30571614999999996	NA	NA	NA	NA	-0.46990405
PPP1R16B	0.34183586625	0.30946374875	NA	NA	NA	NA	-0.46127775000000004
C1orf162	0.340505319968146	0.3754730671630945	NA	NA	NA	NA	NA
LOC100506795	0.33904507278596335	0.36033880171414223	NA	NA	NA	NA	NA
COX7A1	0.338343	NA	NA	NA	NA	NA	NA
DNM3	0.33627648348559896	0.3360352889971326	NA	NA	NA	NA	-0.5164837390931114
FAM26E	0.33287225	0.3547260333333333	NA	NA	NA	NA	NA
LOC152225	0.332007225	NA	NA	NA	NA	NA	NA
HFM1	0.3315569987679442	0.3319214225134365	NA	NA	NA	NA	-0.4755886353664982
C1orf54	0.3313437	NA	NA	NA	NA	NA	-0.30952369999999996
RCN3	0.33036875	0.30235725	NA	-0.31011659999999996	NA	NA	-0.42612950000000005
CA3	0.32986685714285713	NA	NA	NA	NA	NA	-0.41842025714285713
PRKCB	0.3295244725	NA	NA	NA	NA	NA	-0.5566171125
VWC2	0.32942154428571424	NA	NA	NA	NA	NA	-0.5679377857142858
POU4F1	0.32926739	0.3241463209090909	NA	NA	NA	NA	-0.504955909090909
LOC100132111	0.32878781293197706	NA	NA	NA	NA	NA	-0.3180685817138166
CD40	0.32746704888888883	NA	NA	NA	NA	NA	-0.3419748555555556
CYTL1	0.32733159625	0.3467562825	NA	NA	NA	NA	-0.42858728749999997
ALDOC	0.32610727624999997	NA	NA	NA	NA	NA	-0.4459165
ADCY4	0.32608244125	NA	NA	NA	NA	NA	-0.42942745
TNFRSF10D	0.32424336416666666	0.3223917475	NA	NA	NA	NA	-0.41706768333333327
LRRN3	0.3220068	NA	NA	NA	NA	NA	NA
OTX2OS1	0.321962	NA	NA	NA	NA	NA	-0.40795803333333336
HSPB2	0.32030800000000004	0.34263235000000003	NA	NA	NA	NA	-0.4516916999999999
HS6ST1	0.3201924741666667	NA	NA	NA	NA	NA	-0.523722
SIPA1	0.32003609916666664	NA	NA	NA	NA	NA	-0.43789323333333335
KIAA1614	0.31925925	NA	NA	NA	NA	NA	-0.3227164000000001
MIR497	0.3184717166666667	NA	NA	NA	NA	NA	NA
LOC151174	0.3177095407142857	NA	NA	NA	NA	NA	-0.5140861285714285
LOC100507156	0.3176477	NA	NA	NA	NA	NA	-0.43123379999999994
CFTR	0.3174773833333333	NA	NA	NA	NA	NA	-0.37607613333333334
BC043001	0.316296214	NA	NA	NA	NA	NA	-0.5359801799999999
CX3CL1	0.3159056250000001	0.31176362500000004	NA	NA	NA	NA	NA
CASS4	0.3145140642857144	NA	NA	NA	NA	NA	NA
ADRA1D	0.31392376	NA	NA	NA	NA	NA	-0.45320629999999995
LTC4S	0.3137407375	NA	NA	NA	NA	NA	-0.31634585000000004
RGS22	0.3134819077777778	NA	NA	NA	NA	NA	NA
AKR1C4	0.3121532	NA	NA	NA	NA	NA	NA
C9orf30	0.3113291	NA	NA	NA	NA	NA	-0.37427509999999997
SHISA3	0.3106895375	0.30335658625	NA	NA	NA	0.300214470625	-0.5921004
JA611300	0.3092314983333333	NA	NA	NA	NA	NA	-0.5061757333333334
A2M	0.3092308	NA	NA	NA	NA	NA	NA
AK308605	0.30871080500000003	NA	NA	NA	NA	NA	-0.547340725
PDCD1LG2	0.3086768	0.3377722	NA	NA	NA	NA	-0.380508
FBXL22	0.3085557875	NA	NA	NA	NA	NA	NA
AX746542	0.3082813333333333	0.41925501666666665	NA	NA	NA	NA	NA
PM20D1	0.304346474293523	NA	NA	NA	NA	NA	NA
NNMT	0.3040265875	NA	NA	NA	NA	NA	NA
ZDBF2	0.30334704749999997	NA	NA	NA	NA	NA	-0.5344248333333333
MGC45922	0.3030131	NA	NA	NA	NA	NA	-0.4526384
CSDAP1	0.301310579	NA	NA	NA	NA	NA	-0.45741866800000003
NEFM	0.300639854	NA	NA	NA	NA	NA	-0.51573391
ALDH1A1	-0.3015399	NA	NA	NA	NA	NA	-0.4782293
OR2S2	-0.30247624999999995	NA	NA	NA	NA	NA	-0.36723540000000005
ZMYND17	-0.3040603	NA	NA	NA	NA	NA	-0.4159171
DEFB116	-0.3048197249999999	NA	NA	NA	NA	NA	-0.5223959999999999
MIR921	-0.3055448504693571	NA	NA	NA	NA	NA	-0.32937675298218205
LOC727677	-0.30664355	-0.30722934999999996	NA	NA	NA	NA	-0.30098725000000004
TIGIT	-0.30727965000000007	NA	NA	NA	NA	NA	-0.4734059
DEFB104A	-0.30742127500000005	NA	NA	NA	NA	NA	NA
CDH26	-0.30875695999999997	NA	NA	NA	NA	NA	-0.31795735999999997
OR6P1	-0.3101474	NA	NA	NA	NA	NA	-0.5222106
SYT16	-0.31016565	NA	NA	NA	NA	-0.32581655000000004	-0.4990064
TMEM132B	-0.31729150000000006	NA	NA	NA	NA	NA	-0.4022903
HMGA1P7	-0.31881589999999993	NA	NA	NA	NA	-0.3157517000000001	-0.559685
OR6K2	-0.3196403000000001	NA	NA	NA	NA	NA	-0.3908003000000001
REG1P	-0.3237258	NA	NA	NA	NA	NA	-0.42316040000000005
PLEKHG7	-0.3237821833333333	-0.3066806666666667	NA	NA	NA	NA	-0.40627806666666666
COL6A6	-0.32412355	NA	NA	NA	NA	NA	-0.4301261
OR2T29	-0.3254808750000001	NA	NA	NA	NA	NA	-0.33861260000000004
BC101420	-0.3294619000000001	NA	NA	NA	NA	NA	-0.33851980000000004
HTA	-0.3453611	-0.30415615000000007	NA	NA	NA	NA	-0.42178670000000007
LOC286184	-0.34674999999999995	NA	NA	NA	NA	NA	-0.5144411
SYCP2	-0.3600850666666666	NA	NA	NA	NA	NA	-0.3702895666666667
OR6Y1	-0.36316375	NA	NA	NA	NA	NA	-0.5079231
MIR100	-0.363908225	-0.3246046749999999	NA	NA	NA	NA	-0.4194865
BC037382	-0.3724835000000001	-0.37143522500000015	NA	NA	NA	-0.3440298500000001	-0.42426300000000006
BSPH1	NA	0.50629715	NA	NA	0.42845485000000005	NA	NA
RGL3	NA	0.424622925	NA	NA	NA	NA	-0.3487845857142857
LINC00310	NA	0.42369035	NA	NA	NA	NA	NA
LOC645434	NA	0.40723870000000006	NA	NA	NA	NA	NA
AK123263	NA	0.3922805	NA	NA	NA	NA	NA
DQ576197	NA	0.390809875	NA	NA	NA	NA	NA
BCAR4	NA	0.38916105	NA	NA	NA	NA	NA
CD180	NA	0.38196645000000007	NA	NA	NA	NA	NA
TPSD1	NA	0.37414875	NA	NA	NA	NA	NA
TCRDV2J2	NA	0.3720181	NA	NA	NA	NA	NA
KRTAP1-1	NA	0.3708555499999999	NA	NA	NA	NA	NA
MIA	NA	0.36940474999999995	NA	NA	NA	NA	NA
S100A2	NA	0.36863815	NA	NA	NA	NA	-0.30098879999999995
BPI	NA	0.36793339125	NA	NA	NA	NA	NA
PTPN22	NA	0.36752441666666663	NA	NA	NA	NA	NA
Mir_654	NA	0.36680409999999997	NA	NA	NA	NA	NA
BDKRB1	NA	0.3600903	NA	NA	NA	NA	NA
PKD1L1	NA	0.35495924999999995	NA	NA	NA	NA	NA
CPA4	NA	0.35435955	NA	NA	NA	NA	NA
IL1B	NA	0.3541384000000001	NA	NA	NA	NA	NA
LOC648987	NA	0.351261025	NA	NA	NA	NA	-0.43198859999999994
FGD4	NA	0.34378358750000004	NA	NA	NA	NA	NA
OR2G3	NA	0.34249105	NA	NA	NA	NA	NA
LDHC	NA	0.3381081357142858	NA	NA	NA	NA	NA
BC035340	NA	0.336142	NA	NA	NA	NA	NA
SNORD114-29	NA	0.33298335	NA	NA	NA	NA	NA
NLRP13	NA	0.33282619999999996	NA	NA	NA	NA	NA
BC015590	NA	0.33095853	NA	NA	NA	NA	NA
LCE6A	NA	0.3307882	NA	NA	NA	NA	NA
CHI3L1	NA	0.3296215	NA	NA	NA	NA	-0.32529509999999995
FSHB	NA	0.32954059999999996	NA	NA	NA	NA	NA
PRR4	NA	0.32868232499999994	NA	NA	NA	NA	NA
BC148242	NA	0.32728065	NA	NA	NA	NA	NA
Mir_887	NA	0.32290589999999997	NA	NA	NA	NA	NA
ZNF280A	NA	0.32178871666666675	NA	NA	NA	NA	NA
MIR802	NA	0.3208568166666667	NA	NA	NA	NA	NA
KRTAP20-3	NA	0.31834365	NA	NA	NA	NA	NA
LOC339807	NA	0.31779982500000004	NA	NA	NA	NA	-0.3981292999999999
DUSP27	NA	0.3160108625	NA	NA	NA	NA	NA
OR1C1	NA	0.3147370749999999	NA	NA	NA	NA	NA
MSR1	NA	0.31423080000000003	NA	NA	NA	NA	NA
LOC100507351	NA	0.3137321	NA	NA	NA	NA	NA
LOC100132987	NA	0.3133635166666666	NA	NA	NA	NA	-0.39883003333333333
LY96	NA	0.31294505000000006	NA	NA	NA	NA	NA
TM4SF18	NA	0.3124771625	NA	NA	NA	NA	NA
DENND2A	NA	0.31127390000000005	NA	NA	NA	NA	-0.31048834999999997
GALM	NA	0.31039481785714285	NA	NA	0.3311018307142857	NA	-0.41464395714285707
NFAM1	NA	0.3098721142857143	NA	NA	NA	NA	NA
LAMB3	NA	0.3086019529952774	NA	NA	NA	NA	NA
ADH4	NA	0.30744915000000006	NA	NA	NA	NA	NA
SOX10	NA	0.307213075	NA	NA	NA	NA	NA
S100B	NA	0.30656130000000004	NA	NA	NA	NA	-0.30867
LOC646324	NA	0.30648434999999996	NA	NA	NA	NA	NA
MSGN1	NA	0.30644842499999997	NA	NA	NA	NA	NA
IZUMO1	NA	0.3051990728571429	NA	NA	NA	NA	-0.3098406142857143
LOC440028	NA	0.30511374999999996	NA	NA	NA	NA	NA
FFAR1	NA	0.3033043099999999	NA	NA	NA	NA	NA
CYP4F2	NA	0.30236965000000005	NA	NA	NA	NA	NA
DQ585275	NA	0.30228794999999997	NA	NA	NA	NA	NA
DQ595173	NA	0.3019225	NA	NA	NA	NA	NA
KRTAP10-3	NA	0.30033050000000006	NA	NA	NA	NA	NA
LOC100507392	NA	-0.31165370000000003	NA	NA	NA	NA	-0.6323716
41164	NA	-0.31344055	NA	NA	NA	NA	-0.4886472333333333
BMP5	NA	-0.31378304999999995	NA	NA	NA	NA	-0.369231
APOF	NA	-0.31532495000000005	NA	NA	NA	NA	-0.34231670000000003
40979	NA	-0.32786168900000007	NA	NA	NA	NA	-0.812622894
TMEM240	NA	-0.35267894300767627	NA	NA	-0.3919096723567964	-0.30426895633175105	-0.8746331678066803
GIMAP1	NA	NA	NA	0.3674519666666667	NA	NA	NA
ABCA12	NA	NA	NA	0.32123219999999997	NA	NA	NA
GIMAP1-GIMAP5	NA	NA	NA	0.3172727000000001	NA	NA	-0.3633065
C1orf68	NA	NA	NA	0.3156070000000001	NA	NA	NA
DQ582013	NA	NA	NA	0.30354725	NA	NA	NA
FCRL5	NA	NA	NA	0.30310695	NA	NA	NA
CLDN11	NA	NA	NA	-0.30058545999999997	-0.38000285999999994	NA	-0.71069661
DGKI	NA	NA	NA	-0.30092058749999995	NA	NA	-0.6592566000000001
PCDHAC1	NA	NA	NA	-0.30140572444444447	NA	NA	-0.8071936111111111
RGS17	NA	NA	NA	-0.301491305	NA	NA	-0.8239157050000001
GALR1	NA	NA	NA	-0.3038126875	NA	NA	-0.65735065
SCT	NA	NA	NA	-0.30809747500000007	NA	NA	-0.48982745000000005
HOXC6	NA	NA	NA	-0.3103197	NA	NA	-0.74121328
SLC9A3	NA	NA	NA	-0.311000296	NA	NA	-0.6494603760000001
C5orf4	NA	NA	NA	-0.31221989	NA	NA	-0.48539762000000003
HOXD13	NA	NA	NA	-0.31273017057636504	NA	NA	-0.5894014904861118
C8orf47	NA	NA	NA	-0.31392643857142855	NA	NA	-0.7131789457142858
ACTN2	NA	NA	NA	-0.3236515483798603	NA	NA	-0.6127218903852634
SP140L	NA	NA	NA	-0.3237616266666667	NA	NA	-0.5800816016666668
FAM150B	NA	NA	NA	-0.32455345	NA	NA	-0.9111652
RCSD1	NA	NA	NA	-0.3312637424496496	-0.37967789368036786	NA	-0.7990239518721881
RASGRF2	NA	NA	NA	-0.333471874	NA	NA	-0.692142114
ID4	NA	NA	NA	-0.333670288	NA	NA	-0.7778654180000001
GDF6	NA	NA	NA	-0.33879234999999996	NA	NA	-0.7543531333333333
BMP3	NA	NA	NA	-0.34215041285714287	NA	NA	-0.8582739128571428
ABCC9	NA	NA	NA	-0.3440623866666666	NA	NA	-0.6380076116666666
FBXO39	NA	NA	NA	-0.3468530275000001	NA	NA	-0.6511303191666666
IRX1	NA	NA	NA	-0.34925396	NA	NA	-0.67666846
AJAP1	NA	NA	NA	-0.3553942184421684	NA	NA	-0.7199550235954295
TMEM101	NA	NA	NA	-0.35808034818181816	NA	NA	-0.6635407209090909
NTSR1	NA	NA	NA	-0.36271861	NA	NA	-0.8816730349999999
LOC283481	NA	NA	NA	-0.36745157749999996	NA	NA	-0.9006234274999999
FAM89A	NA	NA	NA	-0.3715148427888099	NA	NA	-0.8393564722078662
DSC3	NA	NA	NA	-0.37210082799999994	NA	NA	-0.733564533
TRIM71	NA	NA	NA	-0.3808477428571429	NA	NA	-0.7290195642857142
KCNA3	NA	NA	NA	-0.3813295841217713	-0.3502447948967291	NA	-0.7877731865333064
ST6GAL2	NA	NA	NA	-0.3838357029166667	NA	NA	-0.8005443783333333
L3MBTL4	NA	NA	NA	-0.3862498171428571	NA	NA	-0.87351406
BC038465	NA	NA	NA	-0.3888635833333334	NA	NA	-0.6696329666666667
ZNF880	NA	NA	NA	-0.3917304344444445	NA	NA	-0.7722075788888889
KIAA1239	NA	NA	NA	-0.3933842833333333	NA	NA	-0.6727190333333334
MIR129-2	NA	NA	NA	-0.3935043562499999	NA	NA	-0.694404575
BICC1	NA	NA	NA	-0.39665328250000004	-0.302367145	NA	-0.8284201449999999
SLC18A2	NA	NA	NA	-0.40593949999999995	-0.3267687499999999	NA	-0.6371484000000001
COL4A2	NA	NA	NA	NA	-0.30085580666666667	NA	-0.8807654066666667
SCGB3A1	NA	NA	NA	NA	-0.30449661250000004	NA	-0.6906896625000001
ADAMTS12	NA	NA	NA	NA	-0.30694124999999994	NA	-0.6415595
ZIK1	NA	NA	NA	NA	-0.30842135749999994	NA	-0.7115935325
TPTEP1	NA	NA	NA	NA	-0.3089601	NA	-0.6897794749999999
AX746710	NA	NA	NA	NA	-0.30981259	NA	-0.83336794
FOXE1	NA	NA	NA	NA	-0.31159695	NA	-0.7084323
ACAN	NA	NA	NA	NA	-0.31192605	NA	-0.84781625
LRRC4B	NA	NA	NA	NA	-0.31296987000000004	NA	-0.7776150799999999
CHRNA4	NA	NA	NA	NA	-0.3134502	NA	-0.8371411
ZAR1	NA	NA	NA	NA	-0.3139352333333333	NA	-0.7978138666666666
ANPEP	NA	NA	NA	NA	-0.31474847	NA	-0.7662465949999999
C3orf72	NA	NA	NA	NA	-0.31523437666666665	NA	-0.718234985
BC033739	NA	NA	NA	NA	-0.31710993	NA	-0.75787138
GLP1R	NA	NA	NA	NA	-0.31851693999999997	NA	-0.7530016757142857
SFRP1	NA	NA	NA	NA	-0.3201734214285714	NA	-0.7099916142857143
COL2A1	NA	NA	NA	NA	-0.32299786125	NA	-0.76430432375
DUOXA1	NA	NA	NA	NA	-0.3236264749999999	NA	-0.7548530375
KRT7	NA	NA	NA	NA	-0.32438839500000005	NA	-0.7551913866666666
CD200	NA	NA	NA	NA	-0.32534222	NA	-0.7751637075
CYP4X1	NA	NA	NA	NA	-0.3255406616403155	NA	-0.8196335330357372
CLIP4	NA	NA	NA	NA	-0.33139938	NA	-0.72296981875
GPR83	NA	NA	NA	NA	-0.33342954875	NA	-0.8064898425
SNX31	NA	NA	NA	NA	-0.33362708374999994	NA	-0.7817285775
BHLHE23	NA	NA	NA	NA	-0.33643639	NA	-0.7454175462499999
B3GAT2	NA	NA	NA	NA	-0.3377800166666667	NA	-0.7701919416666667
ST8SIA5	NA	NA	NA	NA	-0.33837695	NA	-0.752401
HBM	NA	NA	NA	NA	-0.3388654314285714	NA	-0.8038010242857143
LOC100507043	NA	NA	NA	NA	-0.33922162	NA	-0.8556982949999999
PRRX2	NA	NA	NA	NA	-0.34763601	NA	-0.7771488099999999
FCHSD1	NA	NA	NA	NA	-0.34811954450000004	NA	-0.836977323
GSC2	NA	NA	NA	NA	-0.34812082500000013	NA	-0.71067225
MKX	NA	NA	NA	NA	-0.3490073528571429	NA	-0.81858651
HS3ST4	NA	NA	NA	NA	-0.34960502000000004	NA	-0.85915052
AK023304	NA	NA	NA	NA	-0.3506494233333334	NA	-0.70328814
SH3RF3	NA	NA	NA	NA	-0.3530207899999999	NA	-0.7124228800000001
KIT	NA	NA	NA	NA	-0.3540289775	NA	-0.8142205025
GBGT1	NA	NA	NA	NA	-0.35455181	NA	-0.8317409266666667
MGC16703	NA	NA	NA	NA	-0.3597256525	NA	-0.8315874025000001
PDLIM4	NA	NA	NA	NA	-0.36336701374999997	NA	-0.75592712
PRDM16	NA	NA	NA	NA	-0.36675085629292004	NA	-0.8395898504842928
NCCRP1	NA	NA	NA	NA	-0.367330675	NA	-0.7237714
SLC16A12	NA	NA	NA	NA	-0.3834452744444445	NA	-0.8412566133333332
ASCL2	NA	NA	NA	NA	-0.38616199083333336	NA	-0.8131607658333333
FSD1	NA	NA	NA	NA	-0.39527795000000004	NA	-0.7981890333333334
HES5	NA	NA	NA	NA	-0.39698323138672387	NA	-0.8424402673391128
ZFP28	NA	NA	NA	NA	-0.39882044666666666	NA	-0.8429283966666667
SOX7	NA	NA	NA	NA	-0.4036112966666667	NA	-0.9068957633333333
CHAD	NA	NA	NA	NA	-0.4087469975000001	-0.36572809124999994	-0.78206506625
FOXF2	NA	NA	NA	NA	-0.40928023999999996	NA	-0.8485035150000001
FSTL1	NA	NA	NA	NA	-0.43950908000000005	NA	-0.8651987050000001
CD1A	NA	NA	NA	NA	NA	-0.3003619250000001	-0.46898285
COL7A1	NA	NA	NA	NA	NA	-0.3130596666666667	-0.7919914444444445
CMKLR1	NA	NA	NA	NA	NA	-0.3210447928571428	-0.7071208642857143
C3orf18	NA	NA	NA	NA	NA	-0.33608433	-0.71889918
INSL4	NA	NA	NA	NA	NA	NA	0.38832344999999996
DEFB123	NA	NA	NA	NA	NA	NA	-0.30006678333333336
HPR	NA	NA	NA	NA	NA	NA	-0.3003821
MIR141	NA	NA	NA	NA	NA	NA	-0.3003884400000001
HYLS1	NA	NA	NA	NA	NA	NA	-0.30039076666666664
CEACAM20	NA	NA	NA	NA	NA	NA	-0.300394925
KRTAP25-1	NA	NA	NA	NA	NA	NA	-0.30040435
HMGCS2	NA	NA	NA	NA	NA	NA	-0.30053842499999994
ZNF75D	NA	NA	NA	NA	NA	NA	-0.30056326666666666
FGA	NA	NA	NA	NA	NA	NA	-0.30056704999999995
MIR4314	NA	NA	NA	NA	NA	NA	-0.3006023
SNORA39	NA	NA	NA	NA	NA	NA	-0.300624075
USP6	NA	NA	NA	NA	NA	NA	-0.30068685000000006
TRPV4	NA	NA	NA	NA	NA	NA	-0.30077586
CD52	NA	NA	NA	NA	NA	NA	-0.30086945
NEUROD6	NA	NA	NA	NA	NA	NA	-0.30099683333333327
SNORD116-28	NA	NA	NA	NA	NA	NA	-0.3010073
ASPA	NA	NA	NA	NA	NA	NA	-0.30107774
U7	NA	NA	NA	NA	NA	NA	-0.30109430000000004
CSAG1	NA	NA	NA	NA	NA	NA	-0.30113904999999996
HCG22	NA	NA	NA	NA	NA	NA	-0.30119572000000006
ASB15	NA	NA	NA	NA	NA	NA	-0.30130066666666666
KRTAP1-5	NA	NA	NA	NA	NA	NA	-0.30130835
KIR3DL1	NA	NA	NA	NA	NA	NA	-0.3017234
INPP5D	NA	NA	NA	NA	NA	NA	-0.3018560818181819
BC016751	NA	NA	NA	NA	NA	NA	-0.30188724999999994
LGALS12	NA	NA	NA	NA	NA	NA	-0.30196164000000003
ALOX12B	NA	NA	NA	NA	NA	NA	-0.3019987333333334
AK304483	NA	NA	NA	NA	NA	NA	-0.3021549499999999
BIRC7	NA	NA	NA	NA	NA	NA	-0.302185025
LOC284454	NA	NA	NA	NA	NA	NA	-0.30242896666666663
DQ580631	NA	NA	NA	NA	NA	NA	-0.30263300000000004
AX748236	NA	NA	NA	NA	NA	NA	-0.3026506
LOC349196	NA	NA	NA	NA	NA	NA	-0.30273300000000003
MCHR1	NA	NA	NA	NA	NA	NA	-0.30290380000000006
CNGB1	NA	NA	NA	NA	NA	NA	-0.302952
PRSS1	NA	NA	NA	NA	NA	NA	-0.3029657
PRDM9	NA	NA	NA	NA	NA	NA	-0.30296864999999995
CXorf68	NA	NA	NA	NA	NA	NA	-0.30298079999999994
CAPS	NA	NA	NA	NA	NA	NA	-0.3031300399999999
IL23A	NA	NA	NA	NA	NA	NA	-0.30323634
PROC	NA	NA	NA	NA	NA	NA	-0.3032389666666666
CCDC33	NA	NA	NA	NA	NA	NA	-0.3032722499999999
ENPP2	NA	NA	NA	NA	NA	NA	-0.30333802857142866
LOC440910	NA	NA	NA	NA	NA	NA	-0.3034078
LINC00162	NA	NA	NA	NA	NA	NA	-0.3034400199999999
SPOCD1	NA	NA	NA	NA	NA	NA	-0.30367971308301767
PPEF1	NA	NA	NA	NA	NA	NA	-0.3037211666666666
C9orf131	NA	NA	NA	NA	NA	NA	-0.3039268500000001
PLP1	NA	NA	NA	NA	NA	NA	-0.30393285999999997
OR1D2	NA	NA	NA	NA	NA	NA	-0.30404679999999995
DQ572208	NA	NA	NA	NA	NA	NA	-0.30415229999999993
REC8	NA	NA	NA	NA	NA	NA	-0.30434214000000004
STON1-GTF2A1L	NA	NA	NA	NA	NA	NA	-0.30443011499999995
AQP10	NA	NA	NA	NA	NA	NA	-0.3045639333333333
DQ572100	NA	NA	NA	NA	NA	NA	-0.30462520000000004
KRTAP4-8	NA	NA	NA	NA	NA	NA	-0.3047514499999999
FW420894	NA	NA	NA	NA	NA	NA	-0.3048157
TNFRSF6B	NA	NA	NA	NA	NA	NA	-0.30484849999999997
ELF5	NA	NA	NA	NA	NA	NA	-0.30487663076923077
MIR542	NA	NA	NA	NA	NA	NA	-0.304901875
IL27RA	NA	NA	NA	NA	NA	NA	-0.304938725
CYP27C1	NA	NA	NA	NA	NA	NA	-0.3049754922222222
JPH4	NA	NA	NA	NA	NA	NA	-0.30498229999999993
PEG3	NA	NA	NA	NA	NA	NA	-0.30502779999999996
MIR572	NA	NA	NA	NA	NA	NA	-0.30510380000000004
ATP11A	NA	NA	NA	NA	NA	NA	-0.3051047725
DVL1	NA	NA	NA	NA	NA	NA	-0.3051138627711041
Y00482	NA	NA	NA	NA	NA	NA	-0.30520705000000004
LINC00303	NA	NA	NA	NA	NA	NA	-0.30523290000000003
OVGP1	NA	NA	NA	NA	NA	NA	-0.3053479333333333
MIR505	NA	NA	NA	NA	NA	NA	-0.30544084952411243
CD300LB	NA	NA	NA	NA	NA	NA	-0.305653375
SIGLEC15	NA	NA	NA	NA	NA	NA	-0.30567475
SNORD1B	NA	NA	NA	NA	NA	NA	-0.30567880000000003
GMFG	NA	NA	NA	NA	NA	NA	-0.3058349
DQ576106	NA	NA	NA	NA	NA	NA	-0.3058516
P2RY6	NA	NA	NA	NA	NA	NA	-0.3059222600000001
ZNF280B	NA	NA	NA	NA	NA	NA	-0.30593124
AVPR2	NA	NA	NA	NA	NA	NA	-0.3060110898660017
FLJ44881	NA	NA	NA	NA	NA	NA	-0.3060545
ANKRD30BP2	NA	NA	NA	NA	NA	NA	-0.306101325
GPR142	NA	NA	NA	NA	NA	NA	-0.30610712500000004
CEACAM6	NA	NA	NA	NA	NA	NA	-0.3061667
ADARB2-AS1	NA	NA	NA	NA	NA	NA	-0.3063228333333334
C10orf90	NA	NA	NA	NA	NA	NA	-0.30641287142857143
CCNY	NA	NA	NA	NA	NA	NA	-0.30649354333333334
GIMAP8	NA	NA	NA	NA	NA	NA	-0.30671385714285715
IYD	NA	NA	NA	NA	NA	NA	-0.3067409666666666
PROCA1	NA	NA	NA	NA	NA	NA	-0.3068111155555556
HCG9	NA	NA	NA	NA	NA	NA	-0.306857425
OR10V1	NA	NA	NA	NA	NA	NA	-0.30693689999999996
CTSG	NA	NA	NA	NA	NA	NA	-0.30703525
BC050399	NA	NA	NA	NA	NA	NA	-0.30709725
OR5B12	NA	NA	NA	NA	NA	NA	-0.30721595
DQ573799	NA	NA	NA	NA	NA	NA	-0.30722309999999997
MIR1224	NA	NA	NA	NA	NA	NA	-0.30722531249999996
AK125040	NA	NA	NA	NA	NA	NA	-0.3072731000000001
