Gene	average	median	min	max	Q1	Q3	var	IQR
CPNE1	0.89316768125	0.9031199750000001	0.86863215	0.90759765	0.8765487249999999	0.9061846250000001	2.9640113028566963e-4	0.02963590000000016
TANC2	0.898314225	0.90304305	0.8538266	0.9234578	0.8897194749999999	0.91066485	4.637024972164291e-4	0.020945375000000044
BC007984	0.9014027583333334	0.90239725	0.8761705333333334	0.9234335	0.8986162166666667	0.9048203833333334	1.8158185722341253e-4	0.006204166666666677
DDX4	0.90233813875	0.9023665	0.88762859	0.91835734	0.8975945375000001	0.9066908774999999	8.783940548552678e-5	0.009096339999999814
GSTA3	0.8941734375	0.90229165	0.8573427	0.907626	0.8902114250000001	0.90696325	3.4575275867982134e-4	0.016751824999999942
LOC100506655	0.896519175	0.9022361000000001	0.853019	0.9160245	0.8862628000000001	0.912619125	4.4672278020500047e-4	0.026356324999999847
MIR941-1	0.893677321875	0.9018023625	0.81478585	0.916416425	0.8960921312500001	0.9108457750000001	0.0010828851676454342	0.01475364374999999
LOC100129138	0.8928127308052253	0.9017616639103823	0.8398166500721604	0.9119131712943636	0.8930579287119516	0.9045631552764224	5.403792811893133e-4	0.011505226564470838
AK123298	0.8978996875	0.901255	0.8727822	0.9189788	0.8836952	0.9111330249999999	3.141642067183927e-4	0.027437824999999916
HIST1H2AA	0.8967985910714286	0.9011203642857142	0.8480694285714285	0.9197679571428572	0.8919620964285715	0.9137333428571428	5.473306130574898e-4	0.02177124642857131
MIR4667	0.894216825	0.90052395	0.8539655	0.9214632	0.878309825	0.910390775	5.55479061639286e-4	0.03208095
GAGE13	0.8730550812275201	0.900516621380949	0.709052968077077	0.937495310272379	0.8480135360218822	0.926581894880595	0.005958635704407452	0.07856835885871272
LOC100505815	0.9004333999999999	0.9004572	0.8731175	0.9254479	0.8909576499999999	0.9126848000000001	2.913997679314288e-4	0.02172715000000014
NOXRED1	0.889157875	0.9004430833333333	0.8579508666666666	0.9084299	0.875359475	0.9017226416666667	3.9557104543547575e-4	0.026363166666666715
SPINK1	0.8943548625	0.9003946	0.8737169	0.9055732	0.88741125	0.90354215	1.6363448406553582e-4	0.01613090000000006
LOC641746	0.8973087458333333	0.9002139	0.8591962	0.929738	0.8838957416666666	0.9120386333333333	6.12354523247917e-4	0.028142891666666725
RGPD4	0.8981959916666666	0.9000788833333333	0.8485441666666667	0.9370885	0.8909205083333334	0.9070106	6.955827013072219e-4	0.01609009166666664
AX748212	0.8984647375	0.8998445833333333	0.8887179333333334	0.9058388666666667	0.89231905	0.9040519333333334	4.373924799696441e-5	0.011732883333333444
TUBA3D	0.8868169607142857	0.8997342714285714	0.8415700428571429	0.9036586714285715	0.8736674107142858	0.9022186107142857	5.159638486879149e-4	0.028551199999999888
MIR1278	0.89993170625	0.899568725	0.87671565	0.92174535	0.8870261375	0.9110010125	2.7441838760745537e-4	0.02397487499999995
POU5F1P3	0.8464913125	0.89945495	0.46396329999999997	0.9226412333333334	0.8825854833333333	0.9134235500000001	0.024226491732872682	0.030838066666666775
AF055024	0.894658375	0.8992407499999999	0.8410522	0.9287548	0.8833778	0.9114822250000001	7.403952848221425e-4	0.0281044250000001
HNRNPU-AS1	0.897031925	0.8991682999999999	0.8451889	0.9281775	0.884143125	0.9228836749999999	8.623961934135702e-4	0.038740549999999874
ACRV1	0.8993082875	0.8990981	0.8807675	0.9161148	0.896337525	0.903450175	1.038599066555356e-4	0.007112650000000054
FBXO22-AS1	0.8999910125	0.8986015	0.8852221	0.9207981	0.89157725	0.908379775	1.4925883775553585e-4	0.016802525000000013
FLJ42280	0.8966719625	0.8984630499999999	0.8097395	0.9665801	0.8845594	0.92202955	0.00214685025147411	0.03747014999999998
DQ601342	0.8863917083333334	0.8976892333333333	0.8039013666666667	0.9122227666666667	0.885287425	0.9057312416666666	0.0012181546992999204	0.020443816666666614
JA429823	0.8964032656250001	0.8975389	0.852325725	0.9309666	0.8828062937500001	0.91046210625	6.330348285760601e-4	0.027655812499999932
AK125749	0.89135335	0.89744475	0.8098225	0.9390897	0.884782125	0.9047065999999999	0.0014614175263800001	0.01992447499999994
PPP2R2D	0.8873553819444444	0.8971050222222223	0.8131862888888889	0.9140302333333333	0.8876316555555555	0.9058817499999999	0.0010721643632227843	0.018250094444444476
AK093525	0.8604947875	0.8970882833333333	0.6036365333333333	0.9129687333333334	0.884647475	0.9061065916666666	0.010997299492541884	0.021459116666666667
SNORA42	0.9007386625	0.896770025	0.8860802999999999	0.9263946000000001	0.8894721	0.9067194875000001	2.1098704641982246e-4	0.0172473875000001
LOC100132724	0.7333431	0.89671615	0.0764022	0.929102	0.647023975	0.92173215	0.09070433904074857	0.274708175
LOC641367	0.8949735859375	0.896651025	0.883071775	0.90166035	0.892243340625	0.90063288125	4.803066373323386e-5	0.00838954062499997
SNORA50	0.8895581	0.89660445	0.7638241	0.9457185	0.891058075	0.9104499	0.0029719867101428575	0.01939182500000003
OR5B3	0.87746285	0.89649895	0.7733809	0.9500919	0.8554047	0.9087409750000001	0.003526515798437142	0.053336275000000044
DQ576634	0.885979675	0.89648405	0.7986901	0.9110354	0.889330325	0.902823375	0.001300349041027859	0.013493050000000006
RPS10P7	0.8876396023987416	0.8964678552929575	0.83448275862069	0.917623956799214	0.876430412243821	0.9058629621641355	7.534340738441442e-4	0.02943254992031452
LOC731424	0.8926149875	0.89628555	0.8681592	0.9208058	0.87561105	0.9028941	3.5380595273839296e-4	0.027283050000000086
MIR590	0.8996173285714286	0.8961614	0.8497067	0.9496312	0.88439575	0.91651525	0.001045776014159047	0.03211949999999997
BTN1A1	0.9060789874999999	0.8960779	0.8793103	0.9515956	0.89371365	0.91969835	5.543579760298215e-4	0.02598469999999997
KIR2DL1	0.804908725	0.89593985	0.4983766	0.933259	0.737282925	0.9205467	0.02900531786851357	0.18326377500000002
DAZL	0.89541916625	0.89589836	0.88574302	0.90581278	0.8915611950000001	0.8998879075	4.858559286399798e-5	0.008326712499999944
LINC00347	0.8960546875000001	0.8955671000000001	0.8708145	0.9203939	0.8882610500000001	0.9043514250000001	2.3198191867267843e-4	0.01609037499999999
TEX12	0.897302775	0.8955413624999999	0.88656305	0.907073975	0.89223868125	0.90454361875	5.9819423102856764e-5	0.012304937499999946
HGC6.3	0.7642798083333333	0.8954292749999999	0.30052005	0.9296133666666667	0.6693188916666667	0.9084691083333333	0.0522736169464331	0.23915021666666658
LRRC69	0.8860095125	0.89516255	0.8222701	0.9062698333333333	0.8892205833333334	0.8972705833333332	7.067061926495038e-4	0.00804999999999978
LDHAL6B	0.8896102020833333	0.8951541916666668	0.86040725	0.9141896666666667	0.8807654166666665	0.8983422958333334	3.077448341472575e-4	0.017576879166666837
DNAJB7	0.8938389	0.8949675500000001	0.8526415	0.9265334	0.8890752	0.903802	4.4894919669999904e-4	0.01472680000000004
MIR621	0.8921691625	0.8946794	0.8453923	0.9246349	0.878082175	0.9100253500000001	6.386399849283936e-4	0.0319431750000001
BC131768	0.8826444250000001	0.8946465	0.8248488333333334	0.9222332666666667	0.8447034083333333	0.9173584	0.001548833447991667	0.07265499166666667
HUS1B	0.8928110446428571	0.8943327642857143	0.8652947	0.9105444285714286	0.8877207821428571	0.9003620285714286	1.974195353545447e-4	0.012641246428571451
CATSPER2	0.8881752425	0.89395822	0.831384	0.91661598	0.8845536599999999	0.90020776	6.3310574199765e-4	0.015654100000000115
DND1	0.887205590625	0.89363295	0.831084225	0.912374325	0.8825431874999999	0.9004107187500001	6.180678354330253e-4	0.01786753125000018
LOC100289673	0.8828631875	0.8935368	0.812164	0.9206744	0.87638075	0.903868175	0.0013199598774241068	0.02748742500000001
BC032915	0.8791927	0.8934950500000001	0.7947856	0.9054474	0.87480715	0.9009840250000001	0.001371237684565715	0.0261768750000001
HIST1H1T	0.8852398640625	0.89315235	0.8156760125	0.9038462625	0.8865913031250001	0.90100191875	8.392938324172522e-4	0.0144106156249999
C12orf69	0.8823784375	0.89313175	0.7943735	0.9106866	0.884744425	0.9028326499999999	0.001430049326934108	0.018088224999999958
MIR553	0.890226375	0.89286525	0.8219697	0.9312469	0.8778485999999999	0.913993625	0.001135235445030714	0.036145025000000164
SLC15A5	0.8818175874999999	0.89274215	0.8260789	0.9386667	0.8413351	0.9127772	0.0017866500801698205	0.07144209999999995
SOHLH2	0.8822800680555556	0.8925799277777777	0.8390881888888889	0.9096880555555555	0.869987586111111	0.8959342583333333	5.545536597390627e-4	0.025946672222222245
ZBTB20-AS1	0.8895604125	0.8924563000000001	0.8643923	0.9040967499999999	0.883771725	0.8984243375	1.777773064569639e-4	0.01465261249999994
DQ571410	0.8818567625	0.8923943999999999	0.7564042	0.9509388	0.848504425	0.92774665	0.004122209693679821	0.079242225
APOF	0.874634575	0.89227155	0.7195198	0.9305422	0.8787609749999999	0.90795225	0.004357409654104998	0.029191275000000072
DQ595261	0.88900335	0.8920596000000001	0.8277376	0.922619	0.882058475	0.9053792249999999	9.049961549200005e-4	0.02332074999999989
XIRP2	0.897358275	0.8920183500000001	0.8420908	0.9578688	0.872289775	0.92469735	0.0015425914869135703	0.05240757499999993
AK057657	0.8813499875	0.8910213499999999	0.8491033	0.917081	0.8596598000000001	0.894652525	5.99801619506964e-4	0.03499272499999995
HIST1H4G	0.8800291375	0.8907494071428571	0.7874577571428572	0.9167286571428571	0.8767766857142857	0.9004791892857142	0.001581392834465535	0.023702503571428557
AX747832	0.8928967125	0.8905277	0.8830999	0.9179056	0.88507775	0.8936634999999999	1.300948014298213e-4	0.008585749999999948
SCARNA14	0.88173909375	0.8899606250000001	0.8314461	0.9050578499999999	0.8760380750000001	0.9014644875	7.644716067310269e-4	0.025426412499999884
LOC148696	0.8856062500161123	0.8896990694157325	0.832200105704183	0.923688101297784	0.8675755443723205	0.9077032255100612	8.663206993164904e-4	0.04012768113774068
AK095267	0.885078925	0.8893530000000001	0.8395996	0.9061274	0.885709725	0.892444525	3.836911264678572e-4	0.006734800000000041
MIR597	0.87988265	0.88932755	0.8091158	0.9120969	0.86700955	0.907441	0.0012982357103599998	0.040431450000000035
TAS2R3	0.89171841875	0.8892629	0.8745979	0.9170054	0.877514025	0.9021488875000001	2.598813025370981e-4	0.024634862500000132
SUMO4	0.890856125	0.8891235666666667	0.8738040499999999	0.9069572	0.8873288083333333	0.8966465541666666	1.0934562029960342e-4	0.009317745833333335
LOC727677	0.8817327	0.88868825	0.84767075	0.9127213000000001	0.8596999875	0.898071225	5.803933929014295e-4	0.038371237500000044
LRRC10	0.8867545875	0.888555	0.8615827	0.9082922	0.8759683	0.898660475	2.7661656333767814e-4	0.02269217499999998
HM358993	0.8879252375	0.8884335	0.8598204	0.9169046	0.87939515	0.8951784249999999	3.398712078369638e-4	0.015783274999999874
TSPYL6	0.8761126178571429	0.88837115	0.8233287142857143	0.9088031285714285	0.8684807928571429	0.8909104214285715	8.490970251734547e-4	0.022429628571428606
WEE2	0.8782031375	0.88772235	0.8405032	0.9048168	0.8612845499999999	0.8946974	5.542805976283925e-4	0.03341285000000005
ARHGAP35	0.888803575	0.8875041	0.8813789666666667	0.8983658333333333	0.8843250583333333	0.8919092916666667	4.224251909452357e-5	0.007584233333333357
SGK223	0.8842624375	0.8875013375	0.8548370750000001	0.90738845	0.8695699625	0.9012267	4.328448163676784e-4	0.03165673750000009
SNORA2A	0.83912255625	0.8874268999999999	0.5466866499999999	0.9149941	0.8608860625	0.8936585625	0.014883403161479604	0.03277249999999998
BC039381	0.8719909	0.88732375	0.8151926	0.895893	0.8594634	0.895660975	0.0010352303642371416	0.03619757499999998
AADAC	0.871435525	0.8869277	0.7976695	0.9251285	0.8559706249999999	0.8953667249999999	0.0019905394644335714	0.039396100000000045
AK057396	0.884695584375	0.8868366	0.86952065	0.89574395	0.880774225	0.8900268812500001	7.397361316963146e-5	0.009252656250000046
COL10A1	0.8658656625	0.8867665	0.7723577	0.9192982	0.844915925	0.888221975	0.002103919359634106	0.043306049999999985
HMGN2P46	0.8720367375	0.8865431	0.8045256	0.9135135	0.856304525	0.890199575	0.001180840811579823	0.03389505000000004
LOC100505576	0.87626775	0.8865108500000001	0.7855143	0.9166543	0.8624567750000001	0.9032973000000001	0.0017952706775942867	0.040840525000000016
MIR3918	0.87948195	0.8865069999999999	0.8267016	0.9046594	0.874325	0.8949247499999999	6.718338558285705e-4	0.020599749999999917
CR749668	0.8721905333333333	0.8864599333333333	0.7541715333333333	0.9060545	0.8692707833333333	0.9023892916666667	0.0024952449158790477	0.03311850833333341
BC021234	0.88009295	0.8864565	0.7971743	0.9118396	0.878458725	0.90512335	0.001353329240651428	0.026664624999999997
MIR335	0.888500875	0.88645625	0.8457143	0.9249081	0.8773938250000001	0.9033311500000001	5.866859123478568e-4	0.02593732500000001
LRRC66	0.88040484375	0.8864477749999999	0.8159226500000001	0.9244887500000001	0.8628419125	0.9075823125	0.0013992275828024548	0.044740400000000013
AK127969	0.8832274916666667	0.8863474333333333	0.8596537	0.9027273	0.8707098166666667	0.8933814666666666	2.4245562241484155e-4	0.022671649999999932
AF020763	0.87153235	0.886309	0.8113077	0.9050461	0.8496090249999999	0.897453975	0.0012816451165285712	0.04784495000000011
MBD5	0.885048675	0.8861689666666667	0.8409986	0.9152989333333333	0.8783211833333333	0.8959384166666666	4.851771001097614e-4	0.017617233333333315
MTVR2	0.887743825	0.88608895	0.8616821	0.913723	0.881594225	0.896342675	2.3830312585642824e-4	0.014748450000000024
C5orf58	0.880089684375	0.88607254375	0.8285497125	0.9064271125000001	0.871894928125	0.894481025	5.839304151659273e-4	0.022586096875000017
RPL21P44	0.8579811125	0.8860319000000001	0.6140032	0.9248179	0.8712505250000001	0.904361875	0.010131479967966968	0.03311134999999987
BC044609	0.87596525	0.8858551	0.7995747	0.9145482	0.868662425	0.89488355	0.0013173573331828586	0.026221124999999956
SH3GL1P1	0.8832670375	0.885841	0.8245735	0.9168019	0.875414575	0.9052362	9.470740310283936e-4	0.029821625000000074
MIR1909	0.8871762305555556	0.8858015111111112	0.8681730444444444	0.9162325555555556	0.8751913194444445	0.8957723694444444	2.515755107491626e-4	0.02058104999999988
CAPNS2	0.88377525	0.885722	0.8527572	0.9083835	0.871359675	0.90112545	4.464237715228575e-4	0.029765774999999994
OR6C76	0.8701228750000001	0.8855995000000001	0.8077611	0.9253546	0.8395644500000001	0.889959375	0.0014774852855049998	0.05039492499999987
BC017209	0.8731738666666666	0.8853991166666667	0.7963913666666667	0.8999345666666667	0.8695454666666667	0.8904775083333334	0.0011134371854720645	0.020932041666666734
SNORA46	0.891336675	0.88518615	0.8723313	0.9193079	0.8785898000000001	0.904426975	2.908917862507135e-4	0.025837174999999934
DKFZp686O1327	0.8699797	0.8849616	0.7847775	0.9090921000000001	0.8585296375	0.8901397875	0.0014796715634692865	0.031610150000000004
OR5B21	0.882609375	0.88483895	0.8255013	0.9247594	0.87150535	0.89739375	8.802811768650006e-4	0.025888400000000034
SAP25	0.873058675	0.8848292249999999	0.8099392	0.90905635	0.8624926375	0.8895310375	0.0010178031510307136	0.027038399999999907
SPINK6	0.892009325	0.88462215	0.8708085	0.919565	0.882739375	0.9006465749999999	3.0176776252499956e-4	0.0179071999999999
BC128459	0.878590425	0.8843654999999999	0.82339385	0.9161412	0.8624172000000001	0.8988779375	9.578456652071429e-4	0.036460737499999896
RPL13P5	0.878190803125	0.884329675	0.83435205	0.89312245	0.87448268125	0.8906803249999999	3.788512349927563e-4	0.01619764374999999
