Gene	NORM_diff	TN_diff	LuminalA_diff	LuminalB_diff	Luminal_HER2_diff	HER2_diff	InVitro_diff
MAP3K4	0.9408433549999999	0.9344115949999999	0.93998869	0.92210965	0.9355783599999999	0.946221495	NA
SMCHD1	0.9408388833333333	0.9386285366666667	0.9286465366666666	0.92482302	0.9333637016666667	0.940415015	NA
GALNS	0.9408372749999999	0.937237205	0.929959765	0.894813505	0.9242533875	0.9406495874999999	NA
FUT8	0.940626625	0.938085285	0.93909528	0.9315127	0.9381992725	0.93937622	NA
TNFRSF13C	0.94047462	0.945304335	0.94568898	0.938986545	0.938262635	0.939619015	NA
TRIM32	0.94034479	0.92589712	0.92863841	0.90163819	0.92609687	0.929980595	NA
LOC152217	0.9401346899999999	0.9410132783333333	0.9447879066666667	0.9359897149999999	0.9417465133333333	0.9452108533333333	NA
BTG3	0.9399186216666666	0.9409354833333333	0.9413049166666667	0.9226466449999999	0.926899905	0.9454730516666666	NA
TMEM183A	0.9397330465385977	0.9435660278915573	0.9339330230922879	0.9100695003619574	0.9445099969870403	0.9453322063131071	NA
HEATR7A	0.93967685	0.937363865	0.93331504	0.91862999	0.93486744	0.9405774650000001	NA
C4orf38	0.93959431	0.9346660250000001	0.93413102	0.9229826050000001	0.935583495	0.9394696275000001	NA
RNF141	0.9394244399999999	0.9379042649999999	0.940919325	0.9334224175	0.9402556074999999	0.9445824475	NA
YPEL2	0.9393704125000001	0.9363814858333334	0.93629066	0.9178571583333334	0.9420874133333333	0.9433177883333334	NA
CHAMP1	0.93924622	0.9384530569999999	0.942297124	0.9298139999999999	0.937064244	0.944195834	NA
SNHG9	0.93919132625	0.93811912	0.932935155	0.9189122962499999	0.93351367875	0.9324307075	NA
B3GNT1	0.9388367125	0.9355736649999999	0.93587658	0.9289292149999999	0.93538852	0.9434140074999999	NA
C17orf96	0.9386015074999999	0.9341022625	0.9379590449999999	0.92248812	0.939386879375	0.9384939663749999	NA
ENTPD5	0.9383974762499999	0.9326636424999999	0.936764325	0.9166174275	0.92955923	0.9368937649999999	NA
RRNAD1	0.9381660944460944	0.93816807264671	0.933696055245292	0.9282007286259395	0.9370569116632725	0.9364688197360305	NA
C5orf45	0.9381636	0.9356398262500001	0.9329219525	0.92567073875	0.93295123625	0.94349080375	NA
C19orf73	0.9381177549999999	0.9374320049999999	0.9339852633333333	0.9168723716666666	0.931729135	0.9404182116666666	NA
LOC147804	0.9378806925	0.940508025	0.93775407	0.9305800925	0.9339481875	0.9448617275	NA
N4BP2	0.9373593525	0.9331243462500001	0.9324422725	0.92141877	0.9271278325000001	0.9350808850000001	NA
MYO1B	0.93728222375	0.9346945975	0.9353121475	0.92780368875	0.93107437875	0.9415096125	NA
ASAP2	0.93724892	0.93154173	0.9341341599999999	0.924636725	0.92874209	0.9416305524999999	NA
AK125463	0.93721352375	0.93715005375	0.9386973750000001	0.92918659875	0.93751187625	0.93743659125	NA
ATAD2B	0.9372049975	0.93385333	0.93890193	0.9142615375	0.9305310325	0.9374254225	NA
COX4I1	0.9371563100000001	0.9339816175000001	0.9349818200000001	0.9097480050000001	0.9294233425000001	0.9361807050000001	NA
BC093903	0.9371494149999999	0.9336485324999999	0.886972165	0.6543677499999999	0.7005862749999999	0.9240872474999999	NA
SUMO3	0.937081895	0.93603723	0.92379306	0.9034531100000001	0.9239836650000001	0.93607288	NA
MAP4K2	0.93694203	0.9361882975	0.93032293	0.9105487775000001	0.9242927775	0.93787476	NA
FBXO32	0.9369044346428571	0.9356848028571428	0.9352871114285713	0.9280188899999999	0.9348553114285714	0.93759690714285715	NA
XRRA1	0.9368958635	0.933474026	0.9316192209999999	0.9154331419999999	0.9321163364999999	0.9372195175	NA
PITHD1	0.9367609875565956	0.9368947057237307	0.9342501820318035	0.9329246077704165	0.9385032086762783	0.9378660373479212	NA
ENO1-AS1	0.9367064710063898	0.9326648340457935	0.9252418707697524	0.9069560699569275	0.9304207114526137	0.933568491166433	NA
PXMP2	0.936510061	0.935089892	0.93680382	0.922023393	0.932729249	0.938146705	NA
GNPTG	0.9364214062499999	0.93935916375	0.9373543624999999	0.9194537675	0.93086736875	0.93715049	NA
STMN3	0.9362760037500001	0.9333658025	0.9356451250000001	0.91286431125	0.9210702712500001	0.9324394825000001	NA
CSNK2A2	0.9361034066666667	0.934156695	0.9320863633333333	0.9196147566666667	0.9293156483333334	0.9324179983333333	NA
ISOC1	0.9360897770000001	0.9312814	0.93173975	0.921999429	0.931654655	0.933860644	NA
PARD6A	0.9359966483333333	0.9332057483333333	0.9248781199999999	0.9154850833333332	0.9274410983333332	0.9333106699999999	NA
JPH1	0.9357891174999999	0.933190925	0.928431935	0.930715575	0.9285870325	0.9360348749999999	NA
RNF103-CHMP3	0.935731515	0.93644803	0.9351631899999999	0.9286202	0.93635224	0.93742054	NA
DL491750	0.9355864	0.93408861	0.93643714	0.9264161725	0.9348620025	0.9367631425	NA
PKD2	0.935461765	0.9340304375	0.9317375450000001	0.9202430625	0.9208652125	0.92451148	NA
STT3B	0.9354468718333334	0.9316729300000001	0.9335628366666667	0.9161958683333333	0.9301419883333334	0.9359625766666667	NA
CNIH2	0.9354392356250001	0.93074687	0.9347884025000001	0.9268407425	0.9237454025	0.9297282637500001	NA
ITGB5	0.9353799549999999	0.9246240025	0.9178425699999999	0.9095804825	0.9162232524999999	0.926325875	NA
C11orf10	0.9351737	0.931845185	0.93637246	0.9234433799999999	0.92890733	0.933560935	NA
WRNIP1	0.9350808833333334	0.93538763	0.9335771816666667	0.9212256308333333	0.9321857391666667	0.9369329991666667	NA
TMCO3	0.9350053899999999	0.9339834883333333	0.9224226333333333	0.9103200466666667	0.9288140383333333	0.9359191578333332	NA
MIR4466	0.93481783	0.93535623	0.94057404	0.92605538	0.933072905	0.9368787599999999	NA
MIR4738	0.93465693	0.929074485	0.92099754	0.9222252150000001	0.935410315	0.9318631150000001	NA
NLN	0.9345003437499999	0.9335845037499999	0.9329742349999999	0.92860086	0.9338660725	0.9358397187499999	NA
PRKACB	0.9344777432183463	0.934593789864976	0.9367628318768224	0.932672480467348	0.9310099271551593	0.9430904162209436	NA
PPP1CB	0.93438094	0.93497524	0.93645562	0.90126519	0.93035048	0.9409035800000001	NA
BC111574	0.934292765	0.925598875	0.92696913	0.900696205	0.92529109	0.93116719	NA
TRAF3IP1	0.93425958	0.928275918	0.9225121119999999	0.906702892	0.9285182919999999	0.935414976	NA
FBXL20	0.9342014399999999	0.931859455	0.9353071599999999	0.923058775	0.93208285	0.933967765	NA
SHARPIN	0.9340930924999999	0.9287537349999999	0.9303369499999999	0.9052372625	0.9294841199999999	0.9328394099999999	NA
CLDN23	0.9340892766666666	0.9304507083333332	0.9283054966666666	0.9090414783333333	0.9262333933333332	0.9344115666666666	NA
DQ577785	0.934057980153342	0.9355475151141234	0.9382775291726967	0.9327007392686868	0.930531583167223	0.9350001778584277	NA
FTH1	0.9339832383333333	0.9336549380833333	0.9283970133333334	0.9077774733333333	0.9292385783333333	0.9353919508333333	NA
HSD11B1L	0.93394465375	0.92353515875	0.915947615	0.910220025	0.84178620375	0.91670228875	NA
CEBPA	0.93379251	0.9334588883333333	0.9357441033333334	0.9132000816666667	0.9210615966666666	0.93815324	NA
ARL10	0.93365398	0.928007396	0.933576284	0.919899385	0.637837478	0.932744824	NA
TRIP13	0.9334551241666666	0.9349202786666667	0.9288063266666666	0.9184972641666667	0.9246858233333334	0.9325874975	NA
PSMG1	0.9334165270555556	0.9336393522222222	0.92480864	0.9119246333333333	0.9301220988888889	0.9367577483333334	NA
ZNF764	0.9333404328571429	0.9300418628571429	0.9302737542857142	0.9221645392857143	0.9303458228571428	0.9332337414285714	NA
LOC100506714	0.9332630325	0.9329408025	0.92459532	0.9201745225	0.926855655	0.931306905	NA
METRN	0.9331197325	0.931663985	0.9338375950000001	0.9201283175000001	0.9324823575000001	0.935477525	NA
XPO7	0.933089015	0.9280848549999999	0.9247635599999999	0.8941310025	0.9159696174999999	0.9289046249999999	NA
WBSCR22	0.9326486128571428	0.9339758057142857	0.93044894	0.9079755528571428	0.9278949521428571	0.9359780835714285	NA
KLHL18	0.9325063791666667	0.9237566616666667	0.92122799	0.9039376716666667	0.924263215	0.9360716633333334	NA
JMJD4	0.9324187990031767	0.9308200044148581	0.9273654296673309	0.9208842396178116	0.9316781747713208	0.9399427376304382	NA
TCEB2	0.9324105916666666	0.9264532883333333	0.9336144363333333	0.91115463	0.9298397566666666	0.931512855	NA
HRAS	0.932215595	0.932401345	0.9212663133333333	0.8989878083333334	0.9149974766666666	0.9366694716666667	NA
AK055785	0.932130875	0.9319569550000001	0.9233942900000001	0.8976996150000001	0.93584646	0.9354041900000001	NA
C17orf90	0.932058077	0.932819396	0.928127686	0.908675922	0.923703042	0.932437412	NA
CTSA	0.93203378375	0.9332445812500001	0.9378161125000001	0.92507822875	0.92924299125	0.934176415	NA
LOC389906	0.9318876427226576	0.9146479699969532	0.9376191638128016	0.9001432395740956	0.928049233095385	0.9339261712915212	NA
SNX30	0.93182628	0.92913152	0.92141298	0.89088604	0.922671895	0.9364162300000001	NA
INPP5K	0.931744515	0.9284687666666667	0.9255145433333333	0.9102471233333332	0.9226384116666666	0.92906938	NA
PTCD1;CPSF4	0.931702755	0.929996235	0.92880756	0.9244868049999999	0.927803925	0.93522567	NA
RAB8B	0.9316490209999999	0.9321834349999999	0.924035502	0.914745234	0.927993192	0.9364470679999999	NA
TMED7	0.9316223450000001	0.9347049650000001	0.9364753800000001	0.9233279675000001	0.9359485875000001	0.9384688600000001	NA
SCARB2	0.93145384	0.92994762500000006	0.92921546	0.911763675	0.920877175	0.931936835	NA
FBXW2	0.9314334	0.928716185	0.9325825799999999	0.91706658	0.92932242	0.935045515	NA
ITGA9	0.93138212	0.92240935	0.930490745	0.9222755075	0.7900094	0.9064167525	NA
KPTN	0.9311080275000001	0.9237759825	0.9179415300000001	0.9120150075000001	0.9192350075000001	0.9281128225	NA
RNF40	0.9310823273000001	0.9275010880000001	0.928520786	0.9203772290000001	0.925775856	0.92688092	NA
BOLA3	0.93085184	0.930172965	0.93308305	0.9251207	0.9310850549999999	0.935780615	NA
MZT1	0.9308390962499999	0.92718632375	0.9301807099999999	0.9168722524999999	0.92767462999999994	0.92860423625	NA
FUBP3	0.930699755	0.92417483	0.92722819	0.90645691	0.9239385999999999	0.93360232	NA
L77588	0.9305320925	0.9263407937500001	0.9166844475	0.8890381500000001	0.9156005725	0.9287502000000001	NA
SF3A1	0.9304764066666666	0.9297631683333333	0.9331803066666666	0.9220971066666667	0.9304273783333333	0.9339566783333333	NA
FBXL17	0.930377295	0.929822181	0.929206234	0.910345619	0.928921671	0.931761714	NA
BC023568	0.9302158057072125	0.9222979972048287	0.9279130245001871	0.9158537778330693	0.9249732154046117	0.9188983456897237	NA
CYB5D1	0.930112915	0.9298344583333333	0.9233040233333334	0.8944971583333334	0.9236620366666667	0.932027555	NA
GTF3C1	0.930083365	0.9259511619999999	0.9268376859999999	0.912511079	0.933150011	0.9308919449999999	NA
HIGD2B	0.929958	0.9358463374999999	0.929080865	0.932381205	0.932618905	0.93665685	NA
TSTD2	0.92992263	0.927033305	0.93311937	0.92326302	0.92711211	0.933556705	NA
ATP6V0A2	0.9298850346428571	0.9253460899999999	0.9278992942857143	0.9106278007142856	0.9244538135714285	0.9305557435714286	NA
MAP2K7	0.9297327285714285	0.9287780907142857	0.9262416714285714	0.8968979064285714	0.9228739371428571	0.9309572807142857	NA
LRRC8C	0.9294193429592995	0.9288590030535132	0.9292097591306008	0.9185868796877008	0.9268055790283765	0.93522617958746	NA
BC110832	0.9293904311002488	0.9206281281884223	0.8953038800464659	0.6320329768255915	0.6637586561226565	0.9263673781244912	NA
LOC439994	0.929319335	0.92309153	0.92785359	0.917347055	0.923462705	0.92749045	NA
SLCO2A1	0.9291882666666667	0.9217934883333333	0.9231241733333333	0.9242949683333332	0.92122244	0.9243541683333333	NA
HBA2	0.9289461	0.9279992	0.92611353	0.8744872525	0.794385875	0.90350718	NA
LRWD1	0.928664295	0.9245444	0.92466242	0.9174961	0.924999615	0.92663533	NA
H2AFX	0.9283929674375	0.9269356624999999	0.9282242075	0.9073380812499999	0.923146384625	0.93048526025	NA
INSIG1	0.9281508589999999	0.9299059209999999	0.9173791419999999	0.8795738089999999	0.919193505	0.9312466189999999	NA
PRDM6	0.92812122	0.923235033125	0.9295332425	0.90835447625	0.91808630625	0.9283063375	NA
AK316321	0.9280681933333333	0.9251596183333334	0.9182095366666667	0.8695054983333333	0.9238053416666667	0.9288934816666667	NA
FLJ16779	0.9279789399999999	0.9428725357142856	0.9288819191428571	0.8425449521428572	0.6703229585714285	0.9368494885714286	NA
FAM210A	0.9278847429375	0.9246246334375	0.920065485	0.91002292125	0.918880013125	0.9266659703125	NA
RGS11	0.9276217050000001	0.9269934266666667	0.9254361966666667	0.91982227	0.9165429366666668	0.9218870383333334	NA
EEF1DP3	0.9276059474999999	0.92704096625	0.926266885	0.9156088325	0.92535673125	0.92949355	NA
SLC44A5	0.9275435427898072	0.9227616788486125	0.9241147709891612	0.9279891877831745	0.9099054673683262	0.9130432861519989	NA
TSPAN9	0.9275131633333333	0.9188770916666668	0.9110999733333334	0.8971292716666667	0.9157852333333334	0.9182536333333333	NA
KLF13	0.9273027100000001	0.9264770200000001	0.90289292	0.8201226	0.914251795	0.930955465	NA
NOL12	0.92729389	0.926194635	0.9178077099999999	0.8812829799999999	0.915480155	0.92747859	NA
LOC100287042	0.927205127	0.922999284	0.927993614	0.919682856	0.92522945	0.9286610160000001	NA
KCNQ4	0.9271460956556246	0.9268930490908434	0.9256202902935312	0.9130279673808815	0.9148364523334241	0.9292906560063178	NA
DYRK3	0.9270448503112729	0.9248998110202998	0.9225743020360766	0.9092030136811271	0.924259404359397	0.9227276826655016	NA
RABL2B	0.9269445937499999	0.9252991074999999	0.9215486399999999	0.91305516125	0.9193563562499999	0.9255961612499999	NA
SNRK	0.9268004649999999	0.9309250625	0.91158624	0.8970678225	0.926970454	0.9318565649999999	NA
ENDOD1	0.926781075	0.92111893	0.9254592566666666	0.9162015616666667	0.9233625066666666	0.926959195	NA
UBE2QL1	0.926687025	0.92050296	0.7540915	0.78032995	0.773591685	0.922787155	NA
KIF21B	0.9266699187573563	0.9292722554893452	0.9302135233695129	0.9203406183085348	0.9295571602558013	0.9316320660977689	NA
LOC145663	0.9266498633333333	0.921133665	0.92555765	0.9150395633333334	0.9204764966666666	0.9200721700000001	NA
MSRB2	0.9266391700000001	0.93015623	0.92336182	0.91855475	0.9293877075	0.9251870225000001	NA
PLAGL2	0.9266001677777778	0.9214185801111111	0.9258701577777778	0.91069038	0.9213730783333334	0.9257762083333333	NA
PGAM5	0.9265073575	0.9157175725000001	0.91953617	0.88472691	0.9088445725000001	0.920250365	NA
RIMS4	0.92639107	0.91918772	0.92136375	0.905326815	0.92072691	0.925363145	NA
C9orf142	0.9263718175000001	0.9153304750000001	0.90739533000000006	0.8555549600000001	0.9159266300000001	0.924738825	NA
MAN1A1	0.9260952275	0.9277505325	0.904930405	0.8950719625	0.9134971924999999	0.9148371949999999	NA
UPK3BL	0.925922295	0.9178241	0.92494767	0.90591648	0.92204378	0.92410799	NA
C11orf67	0.92575511	0.92260290625	0.9224939425	0.87243778875	0.92640664875	0.9278763375	NA
KLF2	0.9257416199999999	0.8972205716666666	0.8871783933333333	0.8709848649999999	0.8800251166666666	0.9048486283333332	NA
PACS1	0.9256803225	0.9280231075	0.92617075	0.910480195	0.9162821025	0.9250646525	NA
ADCY9	0.9256091783333333	0.9214246516666666	0.9191402366666667	0.90270061	0.9187988283333334	0.9225086916666667	NA
CDT1	0.9254448183333334	0.9242506983333334	0.92697543	0.9053912016666668	0.9197265583333334	0.9274979566666667	NA
TPRG1L	0.9253399021272332	0.9200007788959801	0.9113837519907109	0.8824227293773514	0.9149554748784279	0.9241182100517324	NA
ALKBH1	0.92512058125	0.9211665025	0.9211134049999999	0.9132006699999999	0.9235061337499999	0.924028635	NA
C12orf32	0.9248570850000001	0.9182930325	0.914007215	0.8968471275000001	0.9102086125000001	0.9224187800000001	NA
WWP1	0.9247464143749999	0.92301939125	0.92288021	0.901603989375	0.9182086656249999	0.9255550231249999	NA
ZFAND2A	0.9245009550000001	0.923727234	0.915709742	0.883694698	0.911885362	0.923135991	NA
ZBTB24	0.9244912200000001	0.91840847	0.91280295	0.89280188	0.902413855	0.916490255	NA
NIN	0.924489115	0.9179036	0.9164367233333334	0.9090881783333333	0.9179211666666667	0.9202414483333333	NA
REV1	0.924341465	0.928109975	0.9264195700000001	0.9133661550000001	0.929767195	0.92914328	NA
TMEM116	0.9242871183333333	0.9186389683333334	0.9199901633333333	0.8788379749999999	0.9173820686666666	0.9230476333333333	NA
ACD	0.9241961083333333	0.92207483	0.91817218	0.890992195	0.9128243366666667	0.9235952933333333	NA
PRKCH	0.9241948310000001	0.92246474	0.9221881820000001	0.9066336045000001	0.915879745	0.92328186	NA
LOC643837	0.9240339220373147	0.9188432001387403	0.9199757166488552	0.8664050760844768	0.9063920079476968	0.9203679727443761	NA
SMG9	0.9239782931666667	0.9206089144444444	0.9172121722222222	0.8775113205555555	0.9194328755555555	0.9229872510555555	NA
FBXO25	0.9239618266666667	0.92261245	0.9190623533333333	0.90178481	0.916912325	0.9149933816666667	NA
LINC00471	0.9237594378571429	0.9188283528571428	0.9213507928571428	0.902766465	0.9226387948571428	0.9259741428571429	NA
ETFDH	0.9235904724999999	0.9213356024999999	0.9196072099999999	0.9064404199999999	0.91832553	0.9193907924999999	NA
FAM86EP	0.923524005	0.926083935	0.92707532	0.9219543	0.929699295	0.92286756	NA
HHEX	0.9234829849999999	0.9178281924999999	0.916459865	0.89718365	0.911171345	0.9145051224999999	NA
OST4	0.9234788769	0.9207446349999999	0.912772516	0.901977252	0.91290323	0.9235415748	NA
KIAA0564	0.9234337016666667	0.9211038333333333	0.9210541666666666	0.9159578733333333	0.9167254266666667	0.9246198366666667	NA
SLTM	0.9234287785714286	0.9194793671428572	0.91967101	0.9097113242857142	0.9249731392857142	0.9262311321428571	NA
FASTKD5	0.923269145	0.9251163825	0.92717033	0.91287963625	0.91967361875	0.92658800374999994	NA
GTF2H2D	0.9232555183333334	0.917332605	0.9234865600000001	0.91594788	0.9240637450000001	0.9234500400000001	NA
SULT1A3	0.9232072100000001	0.918975885	0.93567122	0.89365978	0.8195273000000001	0.92363778	NA
RALGPS2	0.9231592591304775	0.9211093426237498	0.9228234380439491	0.9124092824882452	0.9223374074264716	0.9263998978164271	NA
LOC646762	0.9230671616666667	0.921393165	0.91490918	0.9097840283333333	0.9096988933333333	0.91823838	NA
HCG18	0.922918141	0.923280471	0.919109612	0.906740132	0.915750482	0.928329586	NA
CTR9	0.92290999625	0.9227996468749999	0.92332170275	0.9101598399999999	0.922396214375	0.9255733053124999	NA
SLC22A3	0.9228493249999999	0.87463095	0.6858886	0.46996039999999994	0.4248497	0.61133085	NA
