Gene	NORM_diff	TN_diff	LuminalA_diff	LuminalB_diff	Luminal_HER2_diff	HER2_diff	InVitro_diff
CHAD	0.4251890893750001	0.3496640443750001	0.4087469975000001	0.3761326225000001	NA	NA	-0.37331806874999995
LOC100192378	0.424884515	0.33499942000000005	NA	NA	NA	NA	-0.38202763333333334
VSTM2B	0.42223855000000005	0.38713525000000004	NA	NA	NA	NA	NA
NEFH	0.42136139249999993	0.34089748749999993	NA	NA	NA	NA	-0.3637522875000001
GALR1	0.42087307541666663	NA	NA	NA	NA	NA	-0.4326208458333334
AX747088	0.4208183999999999	NA	NA	NA	NA	NA	NA
CPNE8	0.42053086857142863	0.4116571014285715	NA	NA	NA	NA	-0.4129338642857142
C1orf114	0.41952458494667194	NA	NA	NA	NA	NA	-0.4101517230501853
SCGB3A1	0.41879846625	0.416839684375	0.30449661250000004	NA	NA	NA	-0.38619305000000004
SOX7	0.4172870716666667	0.40885095833333335	0.4036112966666667	NA	NA	0.33951574333333334	-0.5032844666666666
FBXO39	0.417237075	0.3975084091666667	NA	NA	NA	NA	-0.4236794791666666
SFRP1	0.41723095499999996	0.3913936071428571	0.3201734214285714	NA	NA	0.3235762314285714	-0.3898181928571429
CDO1	0.41701978062499995	NA	NA	NA	NA	NA	-0.4270467375000001
ZFP28	0.41623641833333336	0.36030358500000004	0.39882044666666666	NA	NA	0.381100065	-0.44410795000000003
SHISA3	0.41572643125000003	0.40839348000000003	NA	NA	NA	0.40525136437500003	-0.48706350624999994
PRKCB	0.41555012250000006	0.35701469375000006	NA	NA	NA	NA	-0.47059146249999995
SLC16A12	0.41521490722222226	0.3864303394444445	0.3834452744444445	NA	NA	NA	-0.4578113388888888
CLDN11	0.4136302616666666	0.3930419399999999	0.38000285999999994	NA	NA	NA	-0.33069375
ZNF132	0.41348152388888887	0.3915316194444444	NA	NA	NA	NA	-0.3849334722222223
THBS4	0.41301193299999994	0.34283901299999997	NA	NA	NA	NA	-0.40378533000000005
PDLIM4	0.41244803499999994	0.37250837437499995	0.36336701374999997	NA	NA	NA	-0.39256010625000004
CLIP4	0.412254550625	0.4045366	0.33139938	NA	NA	NA	-0.39157043874999997
NID2	0.4115846705	0.35928229	NA	NA	NA	NA	-0.39424672
GDF5	0.4115114999999999	0.4021474499999999	NA	NA	NA	NA	NA
SNX32	0.4114803025	0.411596306	NA	NA	NA	NA	-0.457347775
KIF19	0.41065283700000005	0.40229553300000004	NA	NA	NA	NA	-0.4174260099999999
LAMA1	0.4104059675	0.39155234375000003	NA	NA	NA	NA	-0.4591604000000001
HOXD13	0.4090220012309702	0.401541230806871	NA	NA	NA	NA	-0.4294731036347989
MGC16703	0.408946353125	0.40067147	0.3597256525	NA	NA	NA	-0.47186175
MGC45922	0.40843565	0.31910805	NA	NA	NA	NA	-0.34721585
NKX6-2	0.40714424833333335	0.38677460333333336	NA	NA	NA	NA	-0.4637236916666666
CHST2	0.4056783975	0.3961554775	NA	NA	NA	NA	-0.4196730333333333
PODN	0.40522652145657956	0.3717541770109518	NA	NA	NA	NA	-0.38046222128521767
NPBWR1	0.40428898750000003	0.38404852333333334	NA	NA	NA	NA	-0.4399218999999999
ADCY4	0.40367061625	0.349394925	NA	NA	NA	NA	-0.351839275
SFRP2	0.40342098875	0.34046669166666665	NA	NA	NA	NA	-0.398434175
BC040734	0.4022438066666666	0.3697959066666666	NA	NA	NA	NA	-0.453560075
AK123543	0.400671139375	0.358347390625	NA	NA	NA	NA	-0.48012113749999996
KCNA3	0.39683236492823104	0.38455143277563014	0.3502447948967291	NA	NA	NA	-0.43752839163657736
HIST1H1A	0.39584557285714295	0.41654910000000006	NA	NA	NA	NA	-0.32739677857142857
ASCL2	0.3955921179166667	0.3333013545833334	0.38616199083333336	NA	NA	0.3327002474583334	-0.42699877499999994
NPY	0.39549366500000005	0.38187046812500003	NA	NA	NA	NA	-0.47321689375
GLP1R	0.3950167092857143	0.36853377857142855	0.31851693999999997	NA	NA	NA	-0.4344847357142857
SFRP5	0.39480902125	0.38407987312499997	NA	NA	NA	NA	-0.45394265750000007
RASGRF2	0.394718929	0.391784436	NA	NA	NA	0.335474853	-0.41990076000000004
PTF1A	0.3940682609999999	0.32659323599999995	NA	NA	NA	NA	-0.4134092600000001
AK127124	0.39337711750000004	0.38660389625	NA	NA	NA	NA	-0.3970003124999999
GRIA4	0.39284783461538464	0.360839905	NA	NA	NA	NA	-0.4040502923076923
WNT2	0.39227170299999997	0.333464347	NA	NA	NA	NA	-0.38016154
TRIM71	0.3918522128571429	0.3803313142857143	NA	NA	NA	NA	-0.4450608857142857
FSD1	0.3918136166666667	0.3953374841666667	0.39527795000000004	0.3134433316666667	NA	NA	-0.40291108333333325
PRKCDBP	0.391370858125	0.37045366074999997	NA	NA	NA	NA	-0.46715133750000004
CPXM1	0.39052656399999996	0.38188965649999995	NA	NA	NA	NA	-0.43443397500000003
PHOX2A	0.38895127611111113	0.3322816394444445	NA	NA	NA	NA	-0.4449907483333333
HOXA4	0.3886359935714286	NA	NA	NA	NA	NA	-0.33856685714285717
JA611300	0.388618165	0.3609741766666667	NA	NA	NA	NA	-0.4267890666666667
KCNC1	0.38842368000000005	NA	NA	NA	NA	NA	-0.4456606249999999
MIR129-2	0.388347565	0.369202816875	NA	NA	NA	NA	-0.4789032125
UNCX	0.3882004492857143	0.318888605	NA	NA	NA	NA	-0.46703684285714286
BC022082	0.388115135	0.36733688	NA	NA	NA	NA	-0.51563365
NKAPL	0.38610373375	NA	NA	NA	NA	NA	-0.34746694375
BC031235	0.38561741499999996	NA	NA	NA	NA	NA	-0.3863489
PRDM16	0.3850912412700793	0.3718067633190981	0.36675085629292004	NA	NA	0.3811584494945053	-0.4728389941913728
MKX	0.384480085	0.3705394157142857	0.3490073528571429	0.3218307764285715	NA	NA	-0.46957915714285714
SLC18A3	0.38441623999999996	0.35663207249999995	NA	NA	NA	NA	-0.4414418
GREM1	0.384117245	0.3668311425	NA	NA	NA	NA	-0.493394
LOC100507043	0.3839128725	0.3684441	0.33922162	NA	NA	NA	-0.5164766749999999
B3GAT2	0.3835708191666667	0.3711824716666666	0.3377800166666667	0.301656735	NA	0.31615441833333335	-0.43241192500000003
KIT	0.38282550625	0.36598114875000004	0.3540289775	NA	NA	NA	-0.46019152499999993
GBX2	0.38190264249999994	0.35941261874999997	NA	NA	NA	0.31669783749999997	-0.45813785000000007
HBM	0.3813838042857143	0.3540200535714286	0.3388654314285714	NA	NA	NA	-0.46493559285714287
MIR124-3	0.3811495788888889	0.31954946666666667	NA	NA	NA	NA	-0.45263646111111105
LINC00303	0.38108200000000003	0.3878883	NA	NA	NA	NA	NA
IHH	0.38107316071428576	0.366891725	NA	NA	NA	NA	-0.5175604935714285
STAG3	0.3810347707142857	NA	NA	NA	NA	NA	-0.3657131785714286
BC039521	0.38090900099999997	0.35544148	NA	NA	NA	NA	-0.41225961
CACNG8	0.38012653625	NA	NA	NA	NA	NA	-0.46308781
ZNF454	0.37931821875	0.316403575	NA	NA	NA	NA	-0.38401413124999995
LOC151174	0.37909499785714285	NA	NA	NA	NA	NA	-0.4527006714285714
NCCRP1	0.378409875	0.39215321000000003	0.367330675	NA	NA	NA	-0.356440725
ANGPTL2	0.37797310000000006	0.3153269000000001	NA	NA	NA	NA	NA
ELN	0.3774957858333334	0.36692932833333336	NA	NA	NA	NA	-0.4731751083333333
FZD10	0.37744362333333337	0.33369523	NA	NA	NA	NA	-0.4762303666666666
DRD5	0.376502529375	NA	NA	NA	NA	NA	-0.3753175875
SALL1	0.3751715015	NA	NA	NA	NA	NA	-0.44565236249999995
RARRES2	0.37512508333333333	NA	NA	NA	NA	NA	-0.30066784999999996
FAM150A	0.3748995559999999	0.3330273669999999	NA	NA	NA	NA	-0.39351772000000007
COL16A1	0.37485870720350173	NA	NA	NA	NA	NA	-0.31241178179527673
PRRX2	0.37473645499999997	0.37247898999999995	0.34763601	0.31590134	NA	NA	-0.4295128
STK33	0.3741596985714286	0.3873029039285715	NA	NA	NA	NA	-0.43448537607142856
PLK5	0.3736756433333333	0.33379995333333334	NA	NA	NA	NA	-0.50283755
HSPA12B	0.3733807099999999	0.3103221639999999	NA	NA	NA	NA	NA
RELN	0.37297568875	0.36091286125	NA	NA	NA	NA	-0.47189671250000004
SLC9A3	0.37258126599999997	NA	NA	NA	NA	NA	-0.4361834400000001
POU3F3	0.372549892	0.328591574	NA	NA	NA	NA	-0.41707048
DES	0.3723001083333333	NA	NA	NA	NA	NA	-0.3471117583333333
SLIT2	0.372097445	NA	NA	NA	NA	NA	-0.40342831
HOXA9	0.3719933635	NA	NA	NA	NA	NA	-0.48587788
SLC32A1	0.3710195507142857	0.36669175642857144	NA	NA	NA	NA	-0.4856747071428571
UTF1	0.37016336	0.304885987	NA	NA	NA	NA	-0.43438376
CD248	0.3696636862499999	0.3149269874999999	NA	NA	NA	NA	-0.35313930000000004
TPTEP1	0.369367885	0.3521401175	0.3089601	NA	NA	NA	-0.38081937499999996
HSPB2	0.36931207499999996	0.39163642499999995	NA	NA	NA	NA	-0.402687625
NRIP2	0.3690699214285713	0.30518659999999986	NA	NA	NA	NA	-0.3122273785714287
FAM132A	0.3687963334927529	0.31830854956754534	NA	NA	NA	NA	-0.4284686697822696
ZSCAN12	0.3669730992857143	NA	NA	NA	NA	NA	-0.4422796
PLTP	0.36655600714285713	0.31402203285714286	NA	NA	NA	NA	-0.48891882142857146
NR2E1	0.36628242062500005	0.366746075	NA	NA	NA	NA	-0.39959506874999995
PAQR9	0.36597036625	0.35668232125	NA	NA	NA	NA	-0.4991656375
AK123292	0.36587075374999994	0.33619782624999994	NA	NA	NA	NA	-0.3748727500000001
CD200	0.365020175	0.3705546925	0.32534222	0.31407816624999996	NA	NA	-0.44982148749999995
POU4F1	0.36489604909090906	0.35977497999999997	NA	NA	NA	NA	-0.46932725
HAAO	0.3646047471428571	0.37414617571428566	NA	NA	NA	NA	-0.4045345214285715
VCAN	0.3644625625	0.3426974875	NA	NA	NA	NA	-0.4501980916666667
ZNF300	0.3634562822222222	NA	NA	NA	NA	NA	-0.39959445000000005
BC043001	0.363148794	NA	NA	NA	NA	NA	-0.4891276
HOXD9	0.36293823375	NA	NA	NA	NA	NA	-0.46293601874999996
SV2A	0.36283736421298274	0.32413603061820684	NA	NA	NA	NA	-0.48061439552106056
LOC100287314	0.3625473509999999	NA	NA	NA	NA	NA	-0.4233667700000001
GBGT1	0.3608844683333334	0.3576661616666667	0.35455181	0.3430721483333334	NA	NA	-0.47718911666666664
DRD4	0.36082831	NA	NA	NA	NA	NA	-0.5006035125
HS3ST4	0.3606368066666667	0.3549487566666667	0.34960502000000004	NA	NA	0.354327565	-0.5095455
GPR83	0.36027836687500003	0.340096639375	0.33342954875	NA	NA	NA	-0.47306029375
DDR2	0.36000097499999995	0.40864135	NA	NA	NA	NA	NA
C1QL2	0.35963637071428567	0.3289981564285714	NA	NA	NA	NA	-0.4664717357142858
TUBA4B	0.35944717583333335	0.3915294816666667	NA	0.3587655141666667	NA	NA	-0.426062725
BC039364	0.3593704	NA	NA	NA	NA	NA	NA
ZNF154	0.359296678	NA	NA	NA	NA	NA	-0.3782922900000001
TAGLN	0.35906435000000003	0.3225707875	NA	NA	NA	NA	NA
TMEM240	0.35788954699571585	NA	0.3919096723567964	0.36482517776752554	NA	NA	-0.48272349544988385
AJAP1	0.35751552876884807	0.31994892028238875	NA	NA	NA	NA	-0.4897372702824683
ZNF177	0.35734914149999997	0.311986767	NA	NA	NA	NA	-0.40245280000000005
CCDC36	0.35733865214285726	NA	NA	NA	NA	NA	-0.33382702142857135
ST8SIA5	0.357271545	0.3375933	0.33837695	NA	NA	0.33488355000000003	-0.41402405
GDF6	0.35696232833333336	0.3363540666666667	NA	NA	NA	0.32026716	-0.48526094999999997
FOXE1	0.35683165499999997	0.3314788466666666	0.31159695	NA	NA	NA	-0.39683535000000003
PRDM14	0.3566949821428571	NA	NA	NA	NA	NA	-0.43026045
ZNF578	0.35662793277777777	NA	NA	NA	NA	NA	-0.38619367222222223
EDN3	0.3562555216666667	0.3076724127777778	NA	NA	NA	NA	-0.45302271111111103
BC014606	0.35599966499999997	NA	NA	NA	NA	NA	-0.39483738749999997
MT1L	0.35576820000000003	0.36879265000000006	NA	NA	NA	NA	-0.360595
SSTR4	0.35572710666666657	NA	NA	NA	NA	NA	-0.3566862666666668
OTX2OS1	0.3556327666666667	NA	NA	NA	NA	NA	-0.3742872666666667
ELAVL3	0.35544966666666666	NA	NA	NA	NA	NA	NA
AKR1B1	0.3551852054545454	0.34619506	NA	NA	NA	NA	-0.47154511363636364
CIDEA	0.35387371333333334	NA	NA	NA	NA	NA	-0.42684486
TMEM155	0.353701719375	0.33844125937499997	NA	NA	NA	NA	-0.5076719125
EID3	0.35208987136363634	NA	NA	NA	NA	NA	-0.4353526727272728
PTGDR	0.351625936875	NA	NA	NA	NA	NA	-0.37848831875
CD40	0.35142174888888883	0.3021907777777777	NA	NA	NA	NA	-0.31802015555555563
ADAMTS20	0.3509292266666667	NA	NA	NA	NA	NA	-0.41016734999999993
SIX6	0.3507696857142857	0.3365450457142857	NA	NA	NA	NA	-0.46401535714285713
LOC100127983	0.35063787500000004	0.33085490000000006	NA	NA	NA	NA	NA
KRT7	0.3502732658333334	0.3373830733333334	0.32438839500000005	NA	NA	0.3177333633333334	-0.4308029916666666
AK092087	0.350220325	0.3136651733333333	NA	NA	NA	NA	-0.5080576083333334
BHMT2	0.3501882800000001	NA	NA	NA	NA	NA	-0.34728315
LOC283392	0.349788938125	0.30172065	NA	NA	NA	NA	-0.4806508625
PITX3	0.34958244687499995	0.32513087124999995	NA	NA	NA	NA	-0.4233348437500001
CHRNA4	0.34940412	NA	0.3134502	NA	NA	0.3048319	-0.5236909
FMN2	0.34939724955401885	0.33577128406872303	NA	NA	NA	NA	-0.5006870414710046
GYPC	0.3492988426020834	0.34588555157936685	NA	NA	NA	NA	-0.36890026203489645
SOX21	0.34834841642857145	0.30266158785714287	NA	NA	NA	NA	-0.41706262142857137
CARD11	0.34813996333333336	0.32154346666666667	NA	NA	NA	NA	-0.320179075
SRRM4	0.347626765	NA	NA	NA	NA	NA	-0.52599635
DZIP1	0.3475404325	0.3366613985	NA	NA	NA	NA	-0.45978945500000007
CYP4X1	0.34749247134636707	0.32146626484522217	0.3255406616403155	NA	NA	NA	-0.4940928713954217
KIRREL2	0.34747917833333336	0.34463939750000006	NA	0.32673793000000007	NA	NA	-0.48018899916666663
ZSCAN23	0.34711985	NA	NA	NA	NA	NA	-0.42860596111111116
LOC100506795	0.3467207162415376	0.3680144451697165	NA	NA	NA	NA	NA
EMILIN2	0.34668736	0.3442216166666666	NA	NA	NA	0.31828139833333335	-0.49274812500000004
GALNT13	0.346379048	NA	NA	NA	NA	NA	-0.49675841
TBX18	0.34604409863636365	NA	NA	NA	NA	NA	-0.4705482136363637
NKX2-6	0.3460199261111111	NA	NA	NA	NA	NA	-0.47359476666666667
HOXD8	0.34582815799999994	0.32499403799999993	NA	NA	NA	NA	-0.4920264700000001
GSX1	0.34576811875	0.316837683125	NA	NA	NA	NA	-0.48217412500000006
ASPG	0.34510348700000004	NA	NA	NA	NA	NA	-0.45228161
RSPO4	0.3450894975	0.301215939375	NA	NA	NA	NA	-0.46290760000000003
UCHL1	0.34503758799999995	0.359916006	NA	NA	NA	NA	-0.37048545
EMX2	0.34502916333333333	0.34805887083333337	NA	NA	NA	NA	-0.45690814166666666
DNM3OS	0.34479398749999995	NA	NA	NA	NA	NA	NA
IRAK3	0.3447351928571428	0.34517793857142853	NA	NA	NA	NA	-0.47035477142857146
SPAG6	0.3445401064999999	NA	NA	NA	NA	NA	-0.4125456150000001
COL2A1	0.34423697375	0.331884376875	0.32299786125	0.309985226875	NA	NA	-0.44130646250000005
LOC100506314	0.34413214999999997	NA	NA	NA	NA	NA	NA
LOC147670	0.34405362500000003	NA	NA	NA	NA	NA	-0.377537425
CCDC164	0.344047635	0.31878735555555554	NA	NA	NA	NA	-0.4017836388888889
TCF15	0.344011426	0.334054566	NA	NA	NA	NA	-0.52016874
AY455283	0.34394367833333334	NA	NA	NA	NA	NA	-0.40283424166666665
KCNA6	0.343887025	NA	NA	NA	NA	NA	-0.38949329285714285
FCHSD1	0.3434726435	0.33482335750000003	0.34811954450000004	NA	NA	0.33856630750000005	-0.4888577785
HOXB4	0.3430412284615385	0.3497571726923077	NA	NA	NA	NA	-0.4478741884615385
PRAC	0.34298223124999994	NA	NA	NA	NA	NA	-0.3484372375
AJ278121	0.34287425000000005	NA	NA	NA	NA	NA	NA
PROCA1	0.34181105999999994	NA	NA	NA	NA	NA	NA
LOC100507156	0.3416511	NA	NA	NA	NA	NA	-0.4072304
ST8SIA3	0.34137296100000003	NA	NA	NA	NA	NA	-0.40403760999999994
MIAT	0.34137229541666664	0.3278104975	NA	NA	NA	NA	-0.5462467208333334
TRIM67	0.3412095544187763	0.3598267011025441	NA	NA	NA	NA	-0.3692082166694577
SPARCL1	0.3406749	0.302684625	NA	NA	NA	NA	NA
PDPN	0.3403958760660163	0.3149878546273958	NA	NA	NA	NA	-0.4593820435502608
EMX2OS	0.340287952	0.3150105985	NA	NA	NA	NA	-0.43411231000000006
CYTL1	0.34000027125000004	0.35942495750000003	NA	NA	NA	NA	-0.41591861249999995
SYT14	0.3399504915335291	NA	NA	NA	NA	NA	-0.4585027944447868
BC035096	0.339105765	NA	NA	NA	NA	NA	-0.4703747428571429
CYGB	0.33902559071428573	0.32979389785714286	NA	NA	NA	NA	-0.48379819071428576
TMEM179	0.33804265	0.3031557375	NA	NA	NA	NA	-0.4217903
HOTAIRM1	0.33781098249999997	0.3327122216666667	NA	NA	NA	NA	-0.49877389999999994
C1orf162	0.337780597520598	0.3727483447155465	NA	NA	NA	NA	NA
SNX31	0.33771200812499996	0.369574415625	0.33362708374999994	0.31879915625	NA	0.35072383499999993	-0.4481014937500001
ZNF835	0.33756123625	NA	NA	NA	NA	NA	-0.36056208749999996
ALX1	0.337280428125	0.307646259375	NA	NA	NA	NA	-0.48154771250000006
ELOVL3	0.33716976249999997	0.325517394375	NA	0.313530151875	NA	NA	-0.47753472500000005
SALL3	0.336841901875	NA	NA	NA	NA	NA	-0.36116921874999997
DSC3	0.3368213155	0.319609477	NA	NA	NA	NA	-0.46121925500000005
HTR4	0.3365204708333334	NA	NA	NA	NA	NA	NA
AK123300	0.3358832583333334	NA	NA	NA	NA	NA	-0.49189045
F2RL3	0.33541451214285717	NA	NA	NA	NA	NA	-0.35614418571428574
KIAA1755	0.33489459	0.3205551288888889	NA	NA	NA	NA	-0.4551581166666667
KCNA5	0.3346399583333333	NA	NA	NA	NA	NA	-0.4293916666666667
HAND2	0.33462609653846154	0.3117956723076923	NA	NA	NA	NA	-0.4675405576923077
HAPLN3	0.3344533235714286	0.32211278	NA	NA	NA	NA	-0.5086683857142857
POU4F2	0.3338284933333333	NA	NA	NA	NA	NA	-0.44941390000000003
JAM3	0.3336880875	NA	NA	NA	NA	NA	-0.527371525
TBX20	0.333392525	NA	NA	NA	NA	NA	-0.4432656416666666
HBQ1	0.3328468016666667	NA	NA	NA	NA	NA	-0.5281825166666667
COX7A1	0.3322529	NA	NA	NA	NA	NA	NA
SRD5A2	0.33204516416666674	0.32538430500000004	NA	NA	NA	NA	-0.3666121916666666
ZPBP2	0.33179590000000003	NA	NA	NA	NA	NA	NA
C2orf40	0.3317341785714286	NA	NA	NA	NA	NA	-0.4321102714285714
TMEM151A	0.33145858875	0.30781352375000004	NA	NA	NA	NA	-0.43233972500000006
ST6GALNAC3	0.33129319565855153	0.32075817246811966	NA	NA	NA	NA	-0.5345738373352029
DDX25	0.3312083458333333	NA	NA	NA	NA	NA	-0.5569049916666666
TTBK1	0.33107002937499996	0.3028175787499999	NA	NA	NA	NA	NA
GAL3ST3	0.330879125	NA	NA	NA	NA	NA	-0.36309789375
DQ588163	0.3308471999999999	NA	NA	NA	NA	NA	-0.3233732
VSX1	0.33083941124999994	NA	NA	NA	NA	NA	-0.41027221875
HS6ST1	0.33075394916666667	NA	NA	NA	NA	NA	-0.513160525
AK056817	0.33070912499999994	0.36378374999999996	NA	NA	NA	NA	-0.3629764000000001
FAP	0.3306207499999999	NA	NA	NA	NA	NA	NA
NEFM	0.329380219	NA	NA	NA	NA	NA	-0.48699354500000003
SOX17	0.32884522722222226	NA	NA	NA	NA	NA	-0.46692556111111105
PABPC5	0.32834267495791236	NA	NA	NA	NA	NA	-0.37631099858267636
FAIM2	0.32831044285714284	NA	NA	NA	NA	NA	-0.3756912214285715
D4S234E	0.328122857	NA	NA	NA	NA	NA	-0.46534889999999995
SCG3	0.328003281	NA	NA	NA	NA	NA	-0.41372267000000007
BICC1	0.32783963374999997	0.3169806075	0.302367145	NA	NA	NA	-0.526053
SLC10A4	0.3273340433333333	0.324608305	NA	NA	NA	NA	-0.41803269444444446
STAC2	0.32729852000000004	0.30900219428571435	NA	NA	NA	NA	-0.4642210499999999
MIR155HG	0.32721169333333333	0.32910705250000005	NA	NA	NA	NA	-0.5474374833333333
LRRC4B	0.327116618	NA	0.31296987000000004	NA	NA	NA	-0.4646452099999999
KIAA1239	0.3271159716666667	NA	NA	NA	NA	NA	-0.46082665
ACAN	0.326971315	0.312217955	0.31192605	NA	NA	NA	-0.5358902000000001
ADAMTS2	0.32650949500000004	0.3114218825	NA	NA	NA	0.33426654875	-0.5485466
FBXL21	0.32646760166666666	NA	NA	NA	NA	NA	-0.4581344833333333
PTPRO	0.32636656916666673	NA	NA	NA	NA	NA	-0.4504975916666666
FOXG1	0.3262561375	NA	NA	NA	NA	NA	-0.42281211250000006
AK125237	0.32603859249999995	0.3689919391666666	NA	NA	NA	NA	-0.4236249833333333
GCM2	0.325928248	0.331023481	NA	NA	NA	NA	-0.41638725499999996
RIPPLY2	0.3254237538888889	0.31480135944444443	NA	NA	NA	NA	-0.5145206944444445
T	0.3254186331818182	0.30541037227272727	NA	NA	NA	NA	-0.4717650545454545
HAPLN4	0.3251731749999999	NA	NA	NA	NA	NA	-0.33922358333333336
GALR2	0.324684	NA	NA	NA	NA	NA	-0.3758309333333333
RYR2	0.32345501522236253	NA	NA	NA	NA	NA	-0.5075696354787739
SP9	0.32340870625000007	0.30426399125000003	NA	NA	NA	NA	-0.4567906562499999
PCDH8	0.3233778825	NA	NA	NA	NA	NA	-0.51782906875
PSAT1	0.3232553833333333	0.3166273291666667	NA	NA	NA	0.3245914266666666	-0.5217316666666667
BC036412	0.3230258883333333	NA	NA	NA	NA	NA	-0.3799931166666667
KIAA1614	0.32292307499999995	NA	NA	NA	NA	NA	-0.3190525750000001
NEXN	0.3228896187487704	NA	NA	NA	NA	NA	-0.41026735795199576
LMOD1	0.32238997612296677	0.3075215067375124	NA	NA	NA	NA	-0.4177992148821752
PCDHGB7	0.3221838366666667	NA	NA	NA	NA	NA	-0.44965373749999993
AX747062	0.3219514675	NA	NA	NA	NA	NA	-0.409684875
B3GNT5	0.32192932692307696	0.30746861730769237	NA	NA	NA	0.30923304961538467	-0.4785679846153846
MT3	0.321736343	0.310049456	NA	NA	NA	NA	-0.5304575730000001
AX747246	0.3214400007331174	0.3058552690922999	NA	NA	NA	NA	-0.3947070959176601
ANPEP	0.3213267325	0.3106768225	0.31474847	NA	NA	NA	-0.451498125
WIF1	0.32121977999999995	NA	NA	NA	NA	NA	-0.49177735
XKR4	0.32119199	NA	NA	NA	NA	NA	-0.47178424999999996
LOC375196	0.32101846875	NA	NA	NA	NA	NA	-0.5333491625
DACT2	0.3209621975	NA	NA	NA	NA	NA	-0.45140245
